timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-02-28T01:13:00,codecarbon,1c482c12-f0b3-41fa-a4f3-38ee806f8ef4,155.87929344177246,0.0053412064393817,3.4265015714719576e-05,42.5,0.0,330.13251399993896,0.0018399498850107,0,0.0142891700063437,0.0161291198913545,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:19:28,codecarbon,01f71952-3131-410f-a66f-f9b11829a5d7,307.17266392707825,0.010526256182863,3.426820618830193e-05,42.5,0.0,330.13251399993896,0.0036259172573685,0,0.0281607679994858,0.0317866852568543,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:25:06,codecarbon,49bd2515-3282-4d78-9988-965e4a185f20,304.3310673236847,0.0104287823764609,3.4267886181232165e-05,42.5,0.0,330.13251399993896,0.0035923148891992,0,0.0279000236264142,0.0314923385156134,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:27:24,codecarbon,f4cf5223-e389-48c5-9f0a-c5cee8b76c8a,93.3116147518158,0.0031973676056793,3.426548360762515e-05,42.5,0.0,330.13251399993896,0.0011014165209399,0,0.0085538413377518,0.0096552578586918,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:29:31,codecarbon,ca5dd036-c7ae-4ad7-99a4-9d5fbe200005,93.2673270702362,0.0031959715454062,3.426678608468599e-05,42.5,0.0,330.13251399993896,0.0011009156233734,0,0.0085501264792384,0.0096510421026118,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:34:04,codecarbon,d3ee440d-f776-468d-8707-fd922b86ab54,152.89323949813843,0.0052391616545206,3.4266797352962424e-05,42.5,0.0,330.13251399993896,0.0018047219134039,0,0.0140162480144561,0.0158209699278601,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:38:36,codecarbon,69a199de-aee2-445e-aec7-9a7117c787cb,154.35099959373474,0.0052886015259408,3.426347441779388e-05,42.5,0.0,330.13251399993896,0.0018218877962893,0,0.0141483782920167,0.0159702660883061,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:48:29,codecarbon,6b883fc1-b459-48a6-95b8-6b54e7f3faec,4.318787097930908,0.0001479168148294,3.42496195055103e-05,42.5,0.0,330.13251399993896,5.096683402856191e-05,0,0.0003957052928416,0.0004466721268701,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:50:12,codecarbon,c9d9d435-4c96-4ac4-ae67-6f81e1de85e7,93.9007921218872,0.0032176418026556,3.426639679970936e-05,42.5,0.0,330.13251399993896,0.0011083843900097,0,0.0086080965195867,0.0097164809095965,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
2025-02-28T01:55:50,codecarbon,50c1a605-476b-4e68-b268-acce04ed817e,309.22581791877747,0.010596266118905693,3.4267080899722775e-05,42.5,0.0,330.13251399993896,0.00365011452784141,0,0.02834798338733887,0.03199809791518027,The Netherlands,NLD,,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.3,2.2.2,80,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,,,4.8995,52.3824,880.3533706665039,machine,N
